parameter	burnin	psrf	ess_concat	ess_0	ess_1	ess_2	ess_3	ess_4	ess_5	ess_6	ess_7	ess_8	ess_9
pop_size_CamiguinNorte4	100	1.0001631556952835	10179.381313515183	908.7726864195813	1257.3673663186398	1135.2898157729246	1051.1210829448812	1132.1669451206676	1228.8479183027948	1218.896333325545	991.9419987697181	1107.4850945634794	1051.4431170479977
pop_size_root_Luzon4	100	0.9999746686139546	11686.465407450974	901.2678616623584	1083.2677214661655	1088.704015093127	890.995674602777	1401.0	1401.0	1401.0	1058.2043627775563	1214.9173023135775	1401.0
ln_likelihood_Polillo5	100	1.000254295904477	12248.012958347137	1368.3158170529882	1401.0	1228.9286971250374	1180.5811251550228	1219.6616811876038	994.8970778854782	1041.925107602529	1291.8292843038269	1401.0	1002.5073261340531
root_height_Polillo5	100	1.0001680510964763	9812.959913485802	1401.0	1294.8688586579842	1198.8647228427399	1250.0062944784625	1283.7030543378053	1301.1698006912482	1401.0	1188.9937470104805	1401.0	1011.7822571146628
pop_size_Polillo5	100	1.000337569412063	8780.06132858734	796.3637882782555	1035.1629836621848	1197.8483732967582	827.8714301864655	714.0075608908775	1041.4142706764692	1401.0	1401.0	765.9523132038289	758.5368587108225
pop_size_Luzon5	100	1.0000154385243176	12913.390985240867	921.760832268737	1401.0	1005.5298280758922	901.5694700971452	1315.358154138601	1145.6117665121346	848.9851332110721	851.0484276912822	962.8880991773251	1246.9830959662045
pop_size_root_Polillo5	100	1.0002465998922856	11840.821882833763	1207.5901475596415	1148.1952601797275	1217.755200199928	825.4779418269211	1401.0	1244.6311780883461	1401.0	1145.751693694172	1401.0	1384.6725476977178
ln_likelihood_Panay6	100	0.9998895346987011	11894.402764221692	1128.412855108248	1090.525837226278	1207.1557861766819	1373.7005999918692	1154.9217343099551	1384.7461265903603	1085.2373214464997	1281.2116710949076	830.1429701922453	1208.589397672843
root_height_Panay6	100	1.0000659493033501	14010.0	1401.0	1259.848025899196	1063.3101628144968	1224.04007515684	1177.097241620952	1341.2149703708574	922.849321850028	883.5260595217444	1218.270686455823	1245.3544032726634
pop_size_Panay6	100	1.0002377135152385	8876.120572164647	589.1979728051298	1343.2375469499013	870.9392914513065	715.3580654706601	888.1449065319376	1266.4575466515705	1127.3765391390443	579.3236505416436	1171.3046828822303	1139.0670455376526
pop_size_Negros6	100	1.0002994650775539	12923.194083863471	1143.5152857109824	1039.3655296478564	976.1116817879129	874.6555379083348	1401.0	1401.0	1401.0	1147.1722858639812	1401.0	954.5592112768534
